price,bedrooms,bathrooms,sqft_lot,floors,waterfront,view,condition,sqft_basement,zipcode,lat,long,sqft_lot15,age,renovated
355000.0,4,2.25,3404,2.0,0,0,3,0,98038,47.3895,-122.034,3449,18,0
446000.0,2,1.0,21675,1.0,0,1,4,940,98198,47.4013,-122.319,10591,65,0
765000.0,4,2.25,12100,1.0,0,0,4,800,98052,47.631,-122.108,12100,47,0
967500.0,3,3.75,5797,2.0,0,2,4,880,98199,47.6481,-122.405,5797,72,0
381000.0,2,2.0,4447,1.0,0,0,3,0,98053,47.7175,-122.033,4458,19,0
716000.0,4,2.25,9780,1.0,0,0,4,580,98052,47.6388,-122.099,9780,48,0
605000.0,5,3.5,8862,2.0,0,0,3,0,98056,47.5322,-122.185,8398,34,0
312200.0,4,2.5,8596,2.0,0,0,3,0,98003,47.2596,-122.304,8602,19,0
327000.0,4,1.0,9000,1.0,0,0,4,610,98166,47.4629,-122.361,10800,75,0
229950.0,4,1.75,21000,1.0,0,0,4,0,98001,47.3067,-122.285,9920,54,0
160000.0,3,1.5,7000,1.0,0,0,3,480,98023,47.2866,-122.368,7022,43,0
255000.0,3,1.0,9472,1.0,0,0,4,0,98059,47.495,-122.154,9600,51,0
530000.0,4,2.5,4700,1.5,0,0,4,780,98117,47.6902,-122.368,4700,79,0
239000.0,3,1.5,6540,1.0,0,0,3,430,98188,47.4239,-122.292,11500,52,0
285000.0,3,2.25,6214,1.0,0,0,4,570,98031,47.4043,-122.185,6214,40,0
537000.0,4,2.0,7104,1.5,0,0,3,420,98105,47.6714,-122.28,7105,78,0
530000.0,3,2.5,21893,2.0,0,0,3,0,98014,47.6455,-121.901,21886,17,0
213675.0,3,2.25,6013,2.0,0,0,3,0,98023,47.2862,-122.352,6290,33,0
530000.0,5,2.5,9636,1.0,0,0,4,1220,98008,47.5803,-122.119,10385,59,0
780000.0,3,2.5,15875,2.0,0,0,3,0,98075,47.5947,-122.016,15875,29,0
390000.0,3,1.0,3621,1.0,0,0,4,0,98144,47.575,-122.289,4080,76,0
450000.0,2,1.0,4000,1.0,0,0,3,130,98126,47.5766,-122.378,4000,83,0
420000.0,2,1.0,5375,1.0,0,0,3,0,98118,47.5404,-122.268,5000,70,0
550000.0,3,2.0,3880,1.0,0,0,3,0,98107,47.662,-122.363,3880,64,0
110000.0,2,1.0,6120,1.0,0,0,3,0,98168,47.4997,-122.317,6120,80,0
807500.0,4,2.5,24170,2.0,0,0,3,0,98074,47.6209,-122.052,26321,21,0
179000.0,2,1.0,8760,1.0,0,0,3,0,98003,47.3302,-122.305,11880,46,0
655000.0,4,2.75,46609,2.0,0,0,4,0,98077,47.7454,-122.061,68824,42,0
472500.0,3,2.0,6800,1.0,0,0,4,550,98133,47.728,-122.339,6800,59,0
299000.0,4,2.5,6958,2.0,0,0,3,0,98092,47.3321,-122.172,6395,25,0
740000.0,4,2.5,10157,2.0,0,0,3,0,98034,47.723,-122.158,10157,23,0
860000.0,3,1.75,15064,1.0,0,0,4,900,98004,47.64,-122.204,14984,56,0
620000.0,4,3.0,6325,1.0,0,0,5,690,98116,47.5683,-122.396,6325,75,0
410000.0,3,1.75,5987,1.0,0,0,3,700,98146,47.5107,-122.381,6000,41,0
343000.0,5,3.5,9282,2.0,0,1,5,0,98198,47.3966,-122.308,10920,60,0
465000.0,2,2.75,1425,2.0,0,0,3,435,98112,47.621,-122.298,1749,17,0
273950.0,3,2.25,3109,2.0,0,0,3,0,98092,47.3258,-122.186,3590,21,0
825000.0,2,1.0,42247,1.0,0,1,4,0,98056,47.5169,-122.201,12459,108,0
255000.0,3,2.5,6200,2.0,0,0,3,0,98022,47.2137,-121.989,9520,9,0
250000.0,3,2.0,11161,1.0,0,0,4,0,98022,47.209,-122.012,8587,25,0
240000.0,3,1.75,9600,1.0,0,0,3,0,98023,47.3263,-122.365,9600,57,0
670000.0,4,2.25,7031,2.0,0,0,3,0,98033,47.7016,-122.17,7031,11,0
245000.0,3,1.5,7391,1.0,0,0,4,0,98198,47.3837,-122.317,7391,57,0
600000.0,4,2.5,10850,1.0,0,0,4,840,98155,47.7751,-122.284,10800,55,0
270000.0,3,2.5,5550,2.0,0,0,3,0,98198,47.375,-122.304,5550,21,0
190000.0,2,1.0,6900,1.0,0,0,3,0,98056,47.4903,-122.191,8000,80,0
435000.0,3,2.0,5000,1.0,0,0,3,0,98144,47.595,-122.308,3025,83,0
560000.0,4,1.0,5814,1.5,0,0,2,0,98122,47.6038,-122.314,5814,123,0
998000.0,3,3.75,34412,2.0,0,0,3,800,98075,47.5888,-122.04,34412,45,0
725000.0,3,1.0,8377,1.0,0,0,4,0,98004,47.5974,-122.2,6900,71,0
210000.0,2,1.0,8874,1.0,0,0,3,0,98056,47.4943,-122.178,8175,55,0
513000.0,3,2.25,1312,3.0,0,0,3,0,98103,47.6534,-122.346,1282,16,0
290000.0,5,2.5,9652,1.0,0,0,4,1390,98001,47.3444,-122.271,9652,56,0
1260000.0,3,2.5,9930,1.0,0,1,3,1470,98039,47.6112,-122.226,14399,69,0
330000.0,3,2.25,11227,2.0,0,0,3,0,98038,47.3879,-122.031,8800,28,0
189000.0,3,1.0,7560,1.0,0,0,3,0,98058,47.4497,-122.176,7560,65,0
907500.0,3,2.25,6281,2.0,0,2,4,950,98115,47.6911,-122.326,7006,76,0
622100.0,4,2.5,14290,1.5,0,0,4,770,98125,47.7054,-122.297,9890,81,0
250000.0,3,1.5,14400,1.0,0,0,4,720,98001,47.2639,-122.285,14400,54,0
925000.0,3,2.75,10300,1.0,0,0,4,1580,98006,47.5612,-122.146,10625,44,0
554000.0,3,2.0,4046,1.0,0,0,3,800,98117,47.6876,-122.381,4046,92,0
545000.0,3,2.5,17377,2.0,0,0,3,0,98056,47.4929,-122.188,8504,21,0
660000.0,3,2.5,11250,2.0,0,0,3,0,98155,47.7644,-122.29,10013,18,0
260000.0,4,2.0,8625,1.0,0,0,4,0,98055,47.462,-122.193,8502,49,0
219900.0,3,1.0,6664,1.0,0,0,3,0,98178,47.4931,-122.247,6857,79,0
373500.0,4,2.5,4978,2.0,0,0,3,0,98038,47.3438,-122.04,5024,19,0
380000.0,2,1.0,81021,1.0,0,0,4,0,98027,47.4771,-122.03,69696,74,0
1060000.0,4,2.5,16015,2.0,0,2,3,0,98074,47.6246,-122.067,17668,33,0
450000.0,3,2.25,10013,2.0,0,0,4,0,98056,47.5336,-122.189,9768,40,0
379950.0,3,1.75,12065,1.0,0,0,3,0,98038,47.3756,-122.044,11717,36,0
834800.0,3,3.5,4171,3.0,0,0,3,0,98034,47.711,-122.229,4268,15,0
365000.0,2,1.0,4800,1.0,0,0,3,0,98122,47.6084,-122.304,4800,106,0
452000.0,3,1.5,4000,1.0,0,0,3,0,98117,47.6916,-122.379,4000,68,0
840000.0,3,3.0,6250,2.0,0,2,3,860,98116,47.5624,-122.399,7596,38,0
465000.0,4,2.0,6250,1.5,0,0,3,520,98136,47.5532,-122.389,6250,93,0
295000.0,3,2.5,4867,2.0,0,0,3,0,98042,47.3747,-122.128,5000,20,0
396000.0,3,1.0,6160,1.0,0,0,4,0,98133,47.7289,-122.338,6160,74,0
397000.0,2,1.0,12350,1.5,0,0,3,0,98115,47.6984,-122.324,6900,81,0
240000.0,3,1.0,9000,1.5,0,0,4,0,98146,47.4915,-122.338,4500,69,0
300523.0,3,2.5,6840,2.0,0,0,3,0,98119,47.6503,-122.366,4400,36,0
552500.0,5,3.0,7229,1.0,0,0,4,950,98052,47.697,-122.097,7554,37,0
375000.0,5,1.5,9360,1.0,0,0,3,530,98055,47.436,-122.195,9383,55,0
1070000.0,4,2.5,35445,2.0,0,0,3,0,98006,47.548,-122.121,32130,34,0
952000.0,3,2.5,4400,2.0,0,0,4,650,98102,47.6439,-122.319,5500,101,0
523460.0,5,1.75,5000,1.5,0,0,3,800,98107,47.6711,-122.372,5000,117,0
305950.0,4,2.5,4968,2.0,0,0,3,0,98092,47.3301,-122.191,5852,14,0
220000.0,3,2.5,9044,2.0,0,0,3,0,98022,47.1956,-121.986,8624,32,0
289000.0,2,1.75,52333,1.0,0,0,4,1008,98001,47.2592,-122.291,6458,43,0
648000.0,5,2.5,10772,1.0,0,2,3,780,98155,47.7383,-122.288,9858,59,0
825000.0,5,1.75,6000,1.5,0,0,3,250,98199,47.6461,-122.392,6000,86,0
400000.0,4,2.0,10800,2.0,0,0,3,0,98011,47.7264,-122.237,10800,41,0
420000.0,2,2.5,1369,3.0,0,0,3,0,98052,47.676,-122.121,1337,14,0
389000.0,2,1.75,4848,2.0,0,1,4,0,98118,47.542,-122.265,7440,74,0
700000.0,3,2.5,123710,2.0,0,0,3,680,98038,47.3879,-122.002,92782,28,0
550000.0,3,2.5,10455,2.0,0,0,3,0,98052,47.7229,-122.11,10063,41,0
201500.0,3,1.0,5000,1.5,0,0,3,0,98116,47.5711,-122.386,4179,111,0
459000.0,3,1.0,5000,1.5,0,0,3,0,98116,47.5711,-122.386,4179,111,0
327000.0,3,2.5,7350,1.0,0,0,3,500,98058,47.4434,-122.125,7350,39,0
540000.0,1,1.0,6700,1.5,0,0,3,0,98103,47.6958,-122.357,6700,103,0
375000.0,3,1.5,7294,1.0,0,0,3,480,98118,47.5297,-122.267,6000,58,0
235000.0,3,1.75,6592,1.0,0,0,4,400,98023,47.2982,-122.378,7150,45,0
240000.0,4,2.5,11841,2.0,0,0,3,0,98042,47.3691,-122.074,8808,29,0
575000.0,4,2.25,12155,1.0,0,0,4,0,98008,47.6378,-122.117,8625,55,0
1520000.0,6,3.5,11690,2.0,0,0,3,0,98040,47.5699,-122.226,11686,20,0
394500.0,4,2.5,6042,2.0,0,0,3,0,98055,47.4231,-122.186,6390,19,0
174950.0,3,1.0,5200,1.0,0,0,5,0,98042,47.3636,-122.093,5200,53,0
383000.0,4,2.0,21183,1.0,0,0,4,770,98059,47.4826,-122.128,6120,57,0
249950.0,3,2.0,15040,1.0,0,0,4,0,98059,47.4873,-122.099,41416,65,0
431000.0,3,2.5,2752,2.0,0,0,3,0,98052,47.6332,-122.108,2855,44,0
459900.0,3,1.75,11000,1.0,0,0,4,1290,98006,47.5646,-122.181,17643,72,0
475000.0,5,2.5,8050,1.0,0,0,4,1020,98034,47.7212,-122.172,8471,46,0
605000.0,3,2.25,2500,2.0,0,0,4,0,98112,47.6229,-122.298,3750,36,0
234950.0,4,2.0,7560,1.0,0,0,3,0,98001,47.3375,-122.276,7560,56,0
419000.0,4,2.5,7947,2.0,0,0,3,0,98058,47.4248,-122.153,8328,30,0
392000.0,4,2.5,8921,2.0,0,0,3,0,98058,47.4423,-122.178,8683,32,0
915000.0,3,2.5,9808,2.0,0,0,3,640,98052,47.6383,-122.097,10014,22,0
285000.0,4,2.5,7350,1.0,0,0,4,920,98001,47.3417,-122.277,7305,58,0
353000.0,4,1.5,9600,1.0,0,0,4,0,98033,47.7,-122.175,9630,63,0
297950.0,3,2.0,5127,1.0,0,0,3,0,98055,47.4504,-122.206,5019,33,0
495000.0,5,1.75,18112,1.0,0,0,3,1250,98155,47.7363,-122.298,8482,55,0
710000.0,3,1.75,11448,1.0,0,1,5,810,98117,47.6971,-122.391,8144,74,0
310000.0,3,2.0,12950,1.0,0,0,3,0,98034,47.7222,-122.229,10181,70,0
205000.0,5,1.75,5200,1.0,0,0,4,680,98042,47.3628,-122.089,5200,45,0
725000.0,4,2.5,28433,2.0,0,0,3,0,98059,47.5072,-122.112,26386,25,0
195000.0,2,1.0,9520,1.0,0,0,4,0,98155,47.7678,-122.316,8612,76,0
401000.0,3,2.0,11172,1.0,0,0,3,240,98074,47.6364,-122.037,14102,39,0
251000.0,3,1.5,21600,1.5,0,0,4,0,98022,47.2159,-121.966,21600,52,0
667500.0,3,2.0,4841,1.0,0,0,4,1020,98115,47.6778,-122.302,4841,74,0
300000.0,4,2.5,5550,2.0,0,0,3,0,98031,47.3937,-122.183,5500,19,0
610000.0,4,2.25,9021,2.0,0,0,4,0,98052,47.6349,-122.096,9975,50,0
430000.0,3,2.25,19965,1.0,0,0,3,430,98072,47.7412,-122.088,17250,47,0
600000.0,5,2.0,9072,1.0,0,0,5,1080,98052,47.6696,-122.149,8327,58,0
638000.0,3,3.25,1587,2.5,0,2,3,310,98122,47.6187,-122.299,1620,19,0
561000.0,3,1.75,5000,1.0,0,0,4,350,98136,47.5492,-122.389,6250,105,0
625000.0,3,2.5,5000,1.0,0,0,4,940,98116,47.5828,-122.396,5000,46,0
263950.0,3,1.75,11613,1.0,0,0,5,520,98092,47.2874,-122.187,12377,46,0
740000.0,3,2.5,9350,2.0,0,2,4,0,98008,47.6218,-122.094,11745,45,0
234999.0,3,1.0,8912,1.0,0,0,3,0,98188,47.4493,-122.274,8913,75,0
380000.0,4,2.5,3200,2.0,0,0,3,0,98058,47.4583,-122.118,3200,19,0
329500.0,3,2.25,9656,1.0,0,0,3,330,98019,47.7327,-121.982,9656,34,0
464950.0,4,2.5,64438,1.0,0,0,4,1000,98027,47.4754,-122.007,71002,45,0
500000.0,3,2.25,9008,1.0,0,0,3,360,98125,47.7161,-122.317,8003,38,0
415000.0,4,1.5,11367,1.5,0,0,4,0,98177,47.7656,-122.358,9800,73,0
367000.0,4,2.5,8182,2.0,0,0,3,0,98042,47.3697,-122.106,7000,26,0
530000.0,2,1.0,3000,1.0,0,0,3,0,98107,47.6633,-122.357,3600,101,0
989000.0,5,3.5,4000,2.0,0,0,3,840,98117,47.689,-122.396,4000,20,0
462600.0,3,2.0,4000,1.0,0,0,4,300,98118,47.5515,-122.262,6212,83,0
335000.0,3,2.25,47318,1.0,0,2,4,460,98001,47.2758,-122.265,19663,47,0
393000.0,4,2.0,5456,1.0,0,0,5,0,98108,47.5442,-122.297,6100,72,0
1340000.0,4,3.0,4905,2.0,0,1,4,920,98105,47.6591,-122.27,5424,85,0
590000.0,3,2.5,5788,2.0,0,0,3,0,98028,47.7604,-122.235,5802,22,0
671000.0,4,2.75,1475,2.0,0,0,3,690,98199,47.6472,-122.383,1682,8,0
925000.0,3,3.25,4500,1.5,0,0,4,950,98103,47.6701,-122.339,4500,114,0
245000.0,3,2.25,7250,1.0,0,0,3,650,98146,47.4869,-122.344,9420,56,0
392500.0,3,1.0,6572,1.0,0,0,3,0,98115,47.6889,-122.301,5840,71,0
505000.0,4,2.0,12000,1.0,0,0,4,1320,98155,47.7733,-122.271,9039,25,0
702000.0,4,2.5,6240,2.0,0,0,3,0,98053,47.6885,-122.021,6524,10,0
337000.0,2,1.0,4000,1.0,0,0,3,0,98136,47.5311,-122.382,4366,76,0
920000.0,4,2.5,10233,2.0,0,0,3,0,98027,47.5499,-122.1,9157,27,0
495500.0,3,1.75,6360,1.0,0,0,3,410,98125,47.7059,-122.301,6361,64,0
245000.0,2,1.75,7230,1.0,0,0,3,270,98030,47.3815,-122.228,6769,85,0
395000.0,2,1.0,1824,1.5,0,0,4,0,98144,47.585,-122.294,4000,114,0
335000.0,3,1.0,6315,1.0,0,0,3,0,98034,47.7116,-122.214,6702,53,0
187000.0,2,1.75,10346,1.0,0,0,4,0,98022,47.1958,-122.002,8610,40,0
450000.0,4,2.0,7320,1.0,0,0,4,0,98007,47.5967,-122.14,8800,63,0
280000.0,4,2.25,7207,1.0,0,0,4,570,98030,47.3783,-122.182,7207,35,0
265000.0,2,1.0,31505,1.0,0,0,3,0,98019,47.7659,-121.899,22597,63,0
795000.0,3,1.75,9600,1.0,0,0,3,0,98040,47.5747,-122.237,9840,65,0
510000.0,3,1.5,3800,2.0,0,0,3,870,98115,47.6887,-122.307,4275,94,0
699900.0,4,2.5,11500,1.0,0,0,4,760,98006,47.5668,-122.147,9700,51,0
839000.0,4,2.75,12469,1.0,0,2,4,640,98008,47.5861,-122.112,10400,65,0
396000.0,4,1.75,12409,1.0,0,0,4,750,98028,47.7489,-122.236,10720,55,0
365000.0,3,2.25,8458,2.0,0,0,3,0,98058,47.4269,-122.148,8458,40,0
440000.0,3,2.25,7225,1.0,0,0,3,680,98008,47.6394,-122.113,7399,53,0
405000.0,4,2.5,6667,2.0,0,0,3,0,98058,47.4648,-122.15,6165,26,0
295000.0,3,1.5,2500,1.0,0,0,3,0,98106,47.5677,-122.36,5000,37,0
275000.0,4,2.5,1562,2.0,0,0,3,440,98106,47.5345,-122.364,1766,19,0
1500000.0,5,3.5,12240,2.0,0,0,3,1100,98004,47.582,-122.199,12800,33,0
795000.0,3,3.5,10223,2.0,0,0,3,630,98052,47.6968,-122.102,9735,29,0
650000.0,5,3.5,36615,2.0,0,0,4,990,98075,47.5741,-122.05,35910,40,0
260000.0,3,1.0,13184,1.0,0,0,4,0,98166,47.476,-122.343,13451,64,0
382000.0,2,2.5,2710,2.0,0,2,3,0,98065,47.5173,-121.878,2992,15,0
790100.0,4,2.5,9341,2.0,0,0,3,0,98052,47.6496,-122.114,9510,38,0
220000.0,4,2.5,8005,2.0,0,0,3,0,98001,47.2668,-122.231,8016,30,0
799000.0,4,3.5,8547,2.0,0,0,3,1000,98006,47.5613,-122.126,10270,29,0
1480000.0,4,2.25,7200,2.0,0,0,3,800,98144,47.5731,-122.284,7200,95,0
367300.0,4,2.75,14937,2.0,0,0,3,0,98001,47.3535,-122.273,11360,30,0
730000.0,2,1.0,3400,1.0,0,0,3,850,98105,47.6714,-122.329,3997,103,0
402000.0,3,2.0,7704,1.0,0,0,4,560,98011,47.7368,-122.195,7600,54,0
750000.0,4,2.75,4674,1.0,0,0,3,1040,98115,47.6782,-122.286,6099,47,0
898000.0,3,2.5,9753,2.0,0,0,3,0,98006,47.5539,-122.103,9234,26,0
308000.0,4,2.5,5642,2.0,0,0,3,0,98092,47.3167,-122.187,5250,25,0
385000.0,3,2.5,8296,2.0,0,0,3,0,98058,47.4386,-122.116,5940,19,0
1020000.0,4,3.0,4800,1.5,0,0,5,930,98105,47.6595,-122.283,4800,95,0
1425000.0,5,3.0,6240,2.0,0,0,5,400,98112,47.6285,-122.309,6000,118,0
240000.0,3,1.75,7362,1.0,0,0,3,0,98038,47.3602,-122.052,7232,39,0
217000.0,3,1.5,8505,1.0,0,0,4,0,98023,47.3106,-122.365,8262,56,0
972000.0,4,1.75,6300,1.0,0,2,5,400,98199,47.6457,-122.412,6300,86,0
361280.0,2,1.0,6400,1.0,0,0,4,0,98126,47.55,-122.379,6400,79,0
385000.0,3,1.75,1450,1.0,0,0,3,600,98119,47.6361,-122.368,2960,118,0
475000.0,3,2.5,60984,2.0,0,0,4,0,98027,47.4802,-122.052,55333,36,0
724950.0,4,2.5,3638,1.5,0,2,5,1140,98107,47.6631,-122.361,3880,99,0
169950.0,3,1.0,8470,1.0,0,0,4,0,98023,47.3275,-122.338,8450,62,0
585000.0,3,2.5,5089,2.0,0,0,3,0,98006,47.5443,-122.172,7984,22,0
585000.0,3,2.5,5089,2.0,0,0,3,0,98006,47.5443,-122.172,7984,22,0
480000.0,5,3.5,12821,2.0,0,2,3,590,98092,47.2641,-122.215,9870,19,0
635000.0,4,2.5,36360,1.5,0,0,4,160,98155,47.764,-122.302,17888,88,0
368750.0,3,2.5,5717,2.0,0,0,3,0,98058,47.4388,-122.117,5194,19,0
589000.0,3,2.5,4337,2.0,0,0,3,0,98075,47.5908,-122.017,4721,19,0
840000.0,4,3.25,6327,2.0,0,0,3,880,98027,47.536,-122.066,5946,19,0
316500.0,3,2.5,3873,2.0,0,0,3,0,98058,47.4648,-122.144,4330,18,0
536000.0,4,2.5,8833,2.0,0,0,3,0,98065,47.5388,-121.89,5234,17,0
563750.0,4,2.75,25000,1.0,0,0,3,940,98029,47.5537,-122.026,28250,45,0
152500.0,4,1.0,7350,1.5,0,0,4,0,98003,47.3467,-122.307,7752,53,0
267950.0,4,1.0,7350,1.5,0,0,4,0,98003,47.3467,-122.307,7752,53,0
1640000.0,5,4.0,118047,2.0,0,0,3,0,98077,47.7243,-122.052,31760,29,0
269950.0,4,2.5,8400,2.0,0,0,5,0,98032,47.3754,-122.277,8050,46,0
731688.0,4,3.0,5772,2.0,0,0,3,0,98052,47.6952,-122.133,6158,17,0
240000.0,3,1.5,9000,1.0,0,0,3,700,98188,47.4425,-122.272,9000,64,0
555950.0,2,1.0,5040,1.0,0,0,3,0,98117,47.6957,-122.364,5040,62,0
289000.0,2,1.0,6300,1.0,0,0,3,0,98126,47.5155,-122.374,6300,81,0
525000.0,3,2.5,11985,1.0,0,0,3,1200,98074,47.6359,-122.052,12049,28,0
745000.0,3,2.5,11985,1.0,0,0,3,1200,98074,47.6359,-122.052,12049,28,0
397000.0,2,1.0,7664,1.0,0,2,3,0,98115,47.7001,-122.311,6350,84,0
233000.0,3,1.0,8505,1.0,0,0,3,950,98106,47.538,-122.353,8505,58,0
625000.0,4,2.25,8259,2.0,0,0,4,0,98027,47.5616,-122.088,8910,44,0
270000.0,3,2.25,7345,1.0,0,0,3,360,98032,47.3663,-122.285,8250,50,0
360000.0,3,1.75,7770,1.0,0,0,3,0,98034,47.7347,-122.192,7600,56,0
1105000.0,4,1.5,4000,2.0,0,0,5,810,98109,47.6343,-122.352,4000,118,0
412000.0,4,1.75,10500,1.0,0,0,4,300,98007,47.6083,-122.132,8640,63,0
265000.0,4,1.75,9112,1.0,0,0,4,750,98032,47.3792,-122.282,9112,60,0
426000.0,4,2.25,7700,1.0,0,0,4,630,98034,47.7207,-122.165,8203,47,0
266000.0,4,2.25,12693,1.0,0,0,3,720,98023,47.3114,-122.395,8740,45,0
325000.0,3,2.0,4950,1.5,0,0,3,900,98118,47.5585,-122.29,5115,123,0
615000.0,3,1.75,5100,1.0,0,2,5,680,98144,47.5898,-122.291,4452,69,0
310000.0,3,1.75,7140,1.0,0,0,3,550,98023,47.3074,-122.341,7906,44,0
340000.0,4,1.75,7313,1.0,0,0,3,0,98034,47.7311,-122.232,7384,50,0
562500.0,2,1.0,2800,1.5,0,0,4,0,98103,47.6574,-122.345,4996,118,0
447000.0,2,1.0,1600,2.0,0,0,3,0,98119,47.638,-122.375,1600,13,0
250000.0,4,1.5,6300,1.0,0,0,4,1000,98032,47.3781,-122.284,8925,62,0
633000.0,4,2.5,8044,2.0,0,0,3,0,98074,47.6247,-122.043,7328,33,0
310000.0,3,2.0,886,3.0,0,0,3,0,98125,47.7161,-122.295,1152,19,0
470000.0,3,3.25,2381,2.0,0,0,3,350,98029,47.5477,-122.004,1163,20,0
270000.0,3,2.5,8550,1.0,0,0,4,0,98002,47.2837,-122.207,8550,55,0
299500.0,3,1.75,8813,2.0,0,0,3,0,98003,47.2622,-122.303,7349,29,0
227000.0,3,1.0,10018,1.0,0,0,4,0,98032,47.3733,-122.275,7700,69,0
699000.0,4,2.5,14470,1.0,0,0,4,780,98005,47.6401,-122.168,15564,53,0
330000.0,2,1.0,4533,1.0,0,0,3,200,98115,47.6979,-122.325,6800,94,0
229000.0,3,1.0,7800,1.0,0,0,3,0,98168,47.473,-122.324,12664,69,0
200000.0,3,1.0,5600,1.0,0,0,4,540,98178,47.5045,-122.27,11100,76,0
522500.0,3,1.75,9707,1.0,0,0,4,0,98008,47.623,-122.105,8700,57,0
200000.0,2,0.75,55764,1.0,0,0,4,0,98058,47.442,-122.105,30847,78,0
352000.0,3,1.75,7200,1.0,0,0,3,0,98034,47.7189,-122.178,7200,52,0
855000.0,4,3.0,6250,2.0,0,2,3,350,98115,47.6774,-122.267,6780,59,0
267000.0,3,2.5,12250,2.0,0,0,3,0,98198,47.3771,-122.315,9900,30,0
484000.0,2,1.75,6000,1.0,0,0,3,500,98105,47.6624,-122.291,4000,81,0
402000.0,4,2.75,15540,1.0,0,0,4,830,98042,47.3845,-122.152,17136,49,0
274000.0,4,1.75,7500,1.0,0,0,4,220,98030,47.3736,-122.215,9000,57,0
628000.0,4,2.0,6010,1.0,0,0,3,1140,98122,47.6034,-122.289,6200,123,0
429900.0,4,3.25,4675,2.0,0,0,3,1020,98038,47.3862,-122.048,4033,16,0
260000.0,3,1.5,8184,1.0,0,0,3,440,98148,47.4294,-122.331,9476,69,0
690000.0,3,1.75,4400,1.0,0,0,3,570,98112,47.6348,-122.281,4000,82,0
1081000.0,4,2.25,12172,1.0,0,0,5,0,98040,47.5458,-122.227,10713,62,0
360000.0,4,2.5,7333,2.0,0,0,3,0,98003,47.2721,-122.293,9033,35,0
499000.0,3,1.75,5000,1.0,0,0,4,920,98117,47.6808,-122.376,5000,113,0
159000.0,3,1.0,6534,1.0,0,0,3,0,98055,47.4806,-122.223,7405,71,0
430000.0,3,1.75,8100,1.0,0,0,4,600,98133,47.749,-122.351,8100,76,0
1050000.0,5,2.75,18625,1.0,0,0,3,860,98004,47.6409,-122.207,16624,64,0
150000.0,3,1.0,9527,1.0,0,0,3,0,98168,47.5112,-122.316,9457,64,0
840000.0,4,2.25,8712,2.0,0,0,4,0,98006,47.5616,-122.153,8714,47,0
499000.0,4,2.5,5700,2.0,0,0,3,0,98038,47.3696,-122.058,6000,12,0
285000.0,3,1.75,4000,1.0,0,0,3,530,98106,47.5351,-122.353,4000,55,0
340000.0,4,2.5,7201,1.0,0,0,3,700,98198,47.3908,-122.316,7554,36,0
405100.0,4,2.0,7300,1.0,0,0,4,0,98155,47.7598,-122.328,9450,68,0
464000.0,3,2.5,4898,2.0,0,0,3,0,98053,47.6834,-122.038,4933,20,0
723000.0,4,2.25,8680,1.0,0,0,4,670,98004,47.6076,-122.192,8680,64,0
1580000.0,4,2.75,19991,2.0,0,2,4,850,98004,47.6354,-122.214,20271,44,0
759000.0,4,1.75,4750,1.0,0,0,3,760,98103,47.6695,-122.333,4125,48,0
690000.0,4,2.0,7800,1.0,0,0,3,0,98117,47.6945,-122.38,7800,69,0
358800.0,4,2.5,8140,2.0,0,0,3,0,98031,47.4204,-122.201,7245,27,0
683000.0,5,1.5,4000,1.5,0,0,3,200,98112,47.6197,-122.287,4000,98,0
650000.0,3,1.0,4240,1.5,0,0,3,0,98103,47.6595,-122.337,4240,99,0
288000.0,5,2.75,4807,1.5,0,0,4,650,98002,47.3098,-122.223,4807,74,0
209950.0,3,1.5,7300,1.0,0,0,4,0,98002,47.2857,-122.197,8424,55,0
320000.0,3,1.0,5850,1.0,0,0,3,400,98108,47.5498,-122.298,5850,69,0
283748.0,3,2.25,9560,2.0,0,0,3,0,98023,47.2998,-122.387,9560,34,0
370000.0,3,2.25,7620,1.0,0,0,3,320,98011,47.774,-122.208,8215,36,0
399950.0,4,2.75,41689,1.0,0,0,4,1600,98042,47.3493,-122.062,41384,34,0
365000.0,2,1.5,8060,1.0,0,0,4,0,98136,47.5146,-122.386,8060,73,0
396900.0,3,2.0,3120,2.0,0,0,3,0,98115,47.6943,-122.307,3120,34,0
321000.0,3,2.5,4500,2.0,0,0,3,0,98001,47.3371,-122.256,4500,18,0
245000.0,3,2.0,7008,1.0,0,0,3,0,98030,47.3702,-122.182,7200,38,0
502000.0,2,1.0,4704,1.5,0,1,3,0,98136,47.5256,-122.392,4704,92,0
257000.0,4,2.75,7642,1.0,0,0,3,530,98023,47.2946,-122.37,7933,33,0
423000.0,4,1.75,7303,1.0,0,0,3,870,98034,47.7129,-122.203,7200,47,0
485000.0,4,2.25,9911,1.0,0,0,4,0,98008,47.6019,-122.116,8670,66,0
500000.0,4,2.5,8560,2.0,0,0,3,0,98059,47.4877,-122.143,7756,21,0
442000.0,2,1.0,4313,1.5,0,2,4,0,98126,47.5677,-122.38,5750,106,0
475000.0,3,1.75,3825,1.5,0,0,3,0,98105,47.666,-122.327,3825,98,0
625000.0,4,2.25,9935,2.0,0,0,3,0,98028,47.7685,-122.257,9722,37,0
194000.0,3,1.0,6050,1.0,0,0,3,360,98178,47.4945,-122.249,6050,79,0
410000.0,3,2.25,19206,2.0,0,0,3,0,98074,47.62,-122.052,21485,34,0
